Stage_Name,Full_Name,Korean_Name,Group,Country,File_Name
MiU,Ito Miyu,이토 미유,LIMELIGHT,Japan,female_idols/MiU_ItoMiyu.png
Suhye,Kim Suhye,김수혜,LIMELIGHT,South Korea,female_idols/Suhye_KimSuhye.png
Gaeun,Oh Gaeun,오가은,LIMELIGHT,South Korea,female_idols/Gaeun_OhGaeun.jpeg
Geumhee,Han Geumhee,한금희,CSR,South Korea,female_idols/Geumhee_HanGeumhee.jpeg
Sihyeon,Hwang Sihyeon,황시현,CSR,South Korea,female_idols/Sihyeon_HwangSihyeon.png
Seoyeon,Ahn Seoyeon,안서연,CSR,South Korea,female_idols/Seoyeon_AhnSeoyeon.jpeg
Yuna,Iimura Yuna,이이무라 유나,CSR,Japan,female_idols/Yuna_IimuraYuna.png
Duna,Kang Duna,강두나,CSR,South Korea,female_idols/Duna_KangDuna.jpeg
Sua,Yoo Sua,유수아,CSR,South Korea,female_idols/Sua_YooSua.png
Yeham,Gu Yeham,구예함,CSR,South Korea,female_idols/Yeham_GuYeham.jpeg
Ruka,Kawai Ruka,카와이 루카,BABYMONSTER,Japan,female_idols/Ruka_KawaiRuka.jpeg
Pharita,Pharita Chaikong,파리따 차이콩,BABYMONSTER,Thailand,female_idols/Pharita_PharitaChaikong.png
Asa,Enami Asa,에나미 아사,BABYMONSTER,Japan,female_idols/Asa_EnamiAsa.jpeg
Ahyeon,Jung Ahyeon,정아현,BABYMONSTER,South Korea,female_idols/Ahyeon_JungAhyeon.jpeg
Haram,Shin Haram,신하람,BABYMONSTER,South Korea,female_idols/Haram_ShinHaram.jpeg
Rora,Lee Dain,이다인,BABYMONSTER,South Korea,female_idols/Rora_LeeDain.png
Chiquita,Riracha Phondechaphiphat,리라차 폰데차피팟,BABYMONSTER,Thailand,female_idols/Chiquita_RirachaPhondechaphiphat.jpeg
Soomin,Kim Soomin,김수민,tripleS,South Korea,female_idols/Soomin_KimSoomin.jpeg
Nakyung,Kim Nakyung,김나경,tripleS,South Korea,female_idols/Nakyung_KimNakyung.jpeg
Yubin,Gong Yubin,공유빈,tripleS,South Korea,female_idols/Yubin_GongYubin.jpeg
Kaede,Yamada Kaede,야마다 카에데,tripleS,Japan,female_idols/Kaede_YamadaKaede.jpeg
Dahyun,Seo Dahyun,서다현,tripleS,South Korea,female_idols/Dahyun_SeoDahyun.jpeg
Kotone,Kamimoto Kotone,카미모토 코토네,tripleS,Japan,female_idols/Kotone_KamimotoKotone.jpeg
Yeonji,Kwak Yeonji,곽연지,tripleS,South Korea,female_idols/Yeonji_KwakYeonji.jpeg
Yeum,Jung Myeongwoo,정명우,,South Korea,female_idols/Yeum_JungMyeongwoo.png
Ruby,Heo Jiwon,허지원,PRIMROSE,South Korea,female_idols/Ruby_HeoJiwon.png
Yubin,Oh Yubin,오유빈,ARTBEAT,South Korea,female_idols/Yubin_OhYubin.png
Seyoung,Ha Seyoung,하세영,ARTBEAT,South Korea,female_idols/Seyoung_HaSeyoung.webp
Yoojin,Ahn Yoojin,안유진,ARTBEAT,South Korea,female_idols/Yoojin_AhnYoojin.png
Damhee,Park Damhee,박담희,ARTBEAT,South Korea,female_idols/Damhee_ParkDamhee.png
Gaeun,Lee Gaeun,이가은,ARTBEAT,South Korea,female_idols/Gaeun_LeeGaeun.png
Sieun,Lee Sieun,이시은,ARTBEAT,South Korea,female_idols/Sieun_LeeSieun.jpeg
Haeun,Lee Haeun,윤하은,ARTBEAT,South Korea,female_idols/Haeun_LeeHaeun.jpeg
Windy,Park Jinju,박진주,Girls' World,South Korea,female_idols/Windy_ParkJinju.webp
Kyrin,Park Geumju,박금주,Girls' World,South Korea,female_idols/Kyrin_ParkGeumju.webp
A-ra,Choi Eunji,최은지,Girls' World,South Korea,female_idols/A-ra_ChoiEunji.webp
Hari,,,Girls' World,Japan,female_idols/Hari_.png
Nina,Nina Nadia Mateer,니나 나디아 마티어,IRRIS,Australia,female_idols/Nina_NinaNadiaMateer.png
Hyori,Inn Hyori,인효리,mimiirose,South Korea,female_idols/Hyori_InnHyori.webp
Yeonjae,Choi Yeonjae,최연재,mimiirose,South Korea,female_idols/Yeonjae_ChoiYeonjae.png
Yewon,Han Yewon,한예원,mimiirose,South Korea,female_idols/Yewon_HanYewon.png
Jia,Yoon Jia,윤지아,mimiirose,South Korea,female_idols/Jia_YoonJia.webp
Yunju,Seo Yunju,서윤주,mimiirose,South Korea,female_idols/Yunju_SeoYunju.png
Hannah,Bae Hyunyoung,배현영,Queenz Eye,South Korea,female_idols/Hannah_BaeHyunyoung.jpeg
Narin,Lee Eunseo,이은서,Queenz Eye,South Korea,female_idols/Narin_LeeEunseo.png
Wonchae,Hwang Chaewon,황채원,Queenz Eye,South Korea,female_idols/Wonchae_HwangChaewon.jpeg
Ahyoon,Shin Ahyoon,신아윤,Queenz Eye,South Korea,female_idols/Ahyoon_ShinAhyoon.png
Damin,Kang Damin,강다민,Queenz Eye,South Korea,female_idols/Damin_KangDamin.jpeg
Jenna,Kim Minji,김민지,,South Korea,female_idols/Jenna_KimMinji.png
Doa,Im Youngseo,임영서,We;Na,South Korea,female_idols/Doa_ImYoungseo.png
Euna,,,We;Na,South Korea,female_idols/Euna_.png
Yeonseo,Ryu Yeonseo,류연서,We;Na,South Korea,Yeonseo_RyuYeonseo.jpg
Wony,Ahn Seungwon,안승원,We;Na,South Korea,female_idols/Wony_AhnSeungwon.jpeg
Keena,Song Jakyung,송자경,FIFTY FIFTY,South Korea,female_idols/Keena_SongJakyung.png
Saena,Jung Sehyun,정세현,FIFTY FIFTY,South Korea,female_idols/Saena_JungSehyun.png
Sio,Jeong Jiho,정지호,FIFTY FIFTY,South Korea,female_idols/Sio_JeongJiho.png
Aran,Jeong Eunah,정은아,FIFTY FIFTY,South Korea,female_idols/Aran_JeongEunah.png
Rinji,Hwang Rinji,황린지,Pixy,South Korea,female_idols/Rinji_HwangRinji.png
Roa,Kwak Jieun,곽지은,,South Korea,female_idols/Roa_KwakJieun.png
Chi.u,Lee Jaeyi,이재이,,South Korea,female_idols/Chi.u_LeeJaeyi.jpeg
E.sha,Kwon Yena,권예나,X:IN,Australia,female_idols/E.sha_KwonYena.jpeg
Nova,Maria Pavlovna Emelyanova,마리아 파블로브나 에멜야노바,X:IN,Russia,female_idols/Nova_MariaPavlovnaEmelyanova.jpeg
Aria,Baby Gauthami,베이비 고타미,X:IN,India,female_idols/Aria_BabyGauthami.jpeg
Jiyoon,Jeong Jiyoon,정지윤,ICHILLIN',South Korea,female_idols/Jiyoon_JeongJiyoon.jpeg
Minji,Park Minji,박민지,SECRET NUMBER,South Korea,female_idols/Minji_ParkMinji.webp
Zuu,Ji Yeongju,지영주,SECRET NUMBER,South Korea,female_idols/Zuu_JiYeongju.jpeg
Yeonsu,Ryu Yeonsu,류연수,ADYA,South Korea,female_idols/Yeonsu_RyuYeonsu.webp
Seowon,Jung Seowon,정서원,ADYA,South Korea,female_idols/Seowon_JungSeowon.png
Sena,Lim Yena,임예나,ADYA,South Korea,female_idols/Sena_LimYena.png
Chaeeun,Yoon Chaeeun,윤채은,ADYA,South Korea,female_idols/Chaeeun_YoonChaeeun.png
Seungchae,Cho Seungchae,조승채,ADYA,South Korea,female_idols/Seungchae_ChoSeungchae.png
Natty,Ahnatchaya Suputhipong,아낫차야 수푸티퐁,KISS OF LIFE,Thailand,female_idols/Natty_AhnatchayaSuputhipong.jpeg
Suhyun,Yoo Suhyun,유수현,KELT9b,South Korea,female_idols/Suhyun_YooSuhyun.jpeg
Euijeong,Yeon Euijeong,연의정,KELT9b,South Korea,female_idols/Euijeong_YeonEuijeong.webp
Lua,,,KELT9b,South Korea,female_idols/Lua_.png
Minju,Seo Minju,서민주,KELT9b,South Korea,female_idols/Minju_SeoMinju.png
Youngjae,Jo Youngjae,주영채,KELT9b,South Korea,female_idols/Youngjae_JoYoungjae.jpeg
Chaerin,Lee Chaerin,이채린,KELT9b,South Korea,female_idols/Chaerin_LeeChaerin.png
Nvee,Florence Alena Smith,플로렌스 알레나 스미스,Blackswan,USA,female_idols/Nvee_FlorenceAlenaSmith.jpeg
Gabi,Gabriela Strassburger Dalcin,가브리엘라 스트라스부르거 달신,Blackswan,Brazil,female_idols/Gabi_GabrielaStrassburgerDalcin.png
Sriya,Sriya Lenka,스리야 렌카,Blackswan,India,female_idols/Sriya_SriyaLenka.jpeg
Belle,Shim Hyewon,심혜원,KISS OF LIFE,South Korea,female_idols/Belle_ShimHyewon.png
Haneul,Won Haneul,원하늘,KISS OF LIFE,South Korea,female_idols/Haneul_WonHaneul.png
Julie,Julie Han,쥴리한,KISS OF LIFE,South Korea,female_idols/Julie_JulieHan.jpeg
Nien,Hsu Nien Tsu,쉬니엔츠,tripleS,Taiwan,female_idols/Nien_HsuNienTsu.jpeg
Sohyun,Park Sohyun,박소현,tripleS,South Korea,female_idols/Sohyun_ParkSohyun.jpeg
Xinyu,Zhou Xinyu,저우신위,tripleS,China,female_idols/Xinyu_ZhouXinyu.jpeg
Mayu,Kouma Mayu,코우마 마유,tripleS,Japan,female_idols/Mayu_KoumaMayu.jpeg
Lynn,Kawakami Rin,카와카미 린,tripleS,Japan,female_idols/Lynn_KawakamiRin.jpeg
Joobin,Joo Bin,주빈,tripleS,South Korea,female_idols/Joobin_JooBin.jpeg
Hayeon,Jeong Hayeon,정하연,tripleS,South Korea,female_idols/Hayeon_JeongHayeon.jpeg
Shion,Park Shion,박시온,tripleS,South Korea,female_idols/Shion_ParkShion.jpeg
Hayun,Ha Seyun,하세윤,PRIMROSE,South Korea,female_idols/Hayun_HaSeyun.png
Sunhye,Jeong Sunhye,정선혜,YOUNG POSSE,South Korea,female_idols/Sunhye_JeongSunhye.png
Yeonjung,Wi Yeonjung,위연정,YOUNG POSSE,South Korea,female_idols/Yeonjung_WiYeonjung.jpeg
Jiana,Noh Jihyeon,노지현,YOUNG POSSE,South Korea,female_idols/Jiana_NohJihyeon.jpeg
Doeun,Kim Doeun,김도은,YOUNG POSSE,South Korea,female_idols/Doeun_KimDoeun.jpeg
Jieun,Han Jieun,한지은,YOUNG POSSE,South Korea,female_idols/Jieun_HanJieun.jpeg
Yeyoung,Choi Yeyoung,최예영,Geenius,South Korea,female_idols/Yeyoung_ChoiYeyoung.png
Sion,Ryu Sion,류시온,Geenius,South Korea,female_idols/Sion_RyuSion.png
Mika,Yu Dahyun,유다현,Geenius,South Korea,female_idols/Mika_YuDahyun.png
Zoe,Choi Hayoung,최하영,Geenius,Italia,female_idols/Zoe_ChoiHayoung.png
Andamiro,Yeon Seongju,연승주,Geenius,South Korea,female_idols/Andamiro_YeonSeongju.png
Nizz,Hwang Sujeong,황수정,X:IN,South Korea,female_idols/Nizz_HwangSujeong.jpeg
Hannah,Kang Minkyung,강민경,X:IN,South Korea,female_idols/Hannah_KangMinkyung.jpeg
Yunah,Noh Yunah,윤아,ILLIT,South Korea,female_idols/Yunah_NohYunah.jpeg
Minju,Park Minju,민주,ILLIT,South Korea,female_idols/Minju_ParkMinju.webp
Moka,Sakai Moka,모카,ILLIT,Japan,female_idols/Moka_SakaiMoka.webp
Wonhee,Lee Wonhee,원희,ILLIT,South Korea,female_idols/Wonhee_LeeWonhee.jpeg
Iroha,Hokazono Iroha,이로하,ILLIT,Japan,female_idols/Iroha_HokazonoIroha.webp
